age,income,gender,city,purchase_amount,num_purchases,is_member,num_sum,num_mean
-1.6871862990912345,0.43996182549658763,-0.9641673964247316,1.3811468071660313,-0.9214528861083049,0.47225764493478917,0.6418856341919286,0.38261498237803415,0.3826149823780335
0.7503095956836869,-0.3757183141249573,-0.9641673964247316,0.47866954885893237,-0.213186805380695,-0.40185073865759136,0.6418856341919286,-0.38750758430463367,-0.387507584304634
-0.1914501818429872,-0.6230282433422203,1.0371642971004211,-1.3262849677552655,-0.9470366658229418,-1.2759591222499718,0.6418856341919286,-0.679868545906852,-0.6798685459068524
-0.523835985675931,0.3882804714958034,-0.9641673964247316,-0.4238077094481666,-0.9039764015438245,0.47225764493478917,0.6418856341919286,0.33331966167469634,0.3333196616746961
-1.5209933971747625,0.6452533800497631,-0.9641673964247316,1.3811468071660313,-0.5368803636378033,2.2204744121195503,-1.5579099246533263,0.6112256246284296,0.6112256246284291
0.030140354045642005,-1.5459362827000123,1.0371642971004211,0.47866954885893237,-0.819009286153635,1.7834202203233598,0.6418856341919286,-1.5938235171762847,-1.5938235171762851
1.1380930334887882,1.2455425931662303,1.0371642971004211,-0.4238077094481666,-0.8634349637342326,-1.2759591222499718,0.6418856341919286,1.1942051753046559,1.1942051753046556
0.9165024976001589,-0.32297714948724504,1.0371642971004211,1.3811468071660313,1.323515466787649,0.9093118367309794,-1.5579099246533263,-0.24226746721409376,-0.24226746721409412
-1.1332099593696614,0.5597204274694543,1.0371642971004211,-1.3262849677552655,-0.4944666418890875,0.035203453138598906,-1.5579099246533263,0.5284720222022233,0.5284720222022231
1.5258764712938893,0.08473823671918293,-0.9641673964247316,0.47866954885893237,0.6200469675526998,0.035203453138598906,0.6418856341919286,0.1235889152442314,0.12358891524423095
-0.0252572799265153,-0.7228998104221435,1.0371642971004211,-0.4238077094481666,1.0934906421394648,-0.8389049304537816,-1.5579099246533263,-0.6571266891648232,-0.6571266891648238
-0.523835985675931,-0.453333857829392,1.0371642971004211,-0.4238077094481666,2.0455016010932714,-0.8389049304537816,-1.5579099246533263,-0.33112168263290703,-0.3311216826329074
-1.1332099593696614,-0.113571035990702,1.0371642971004211,-1.3262849677552655,1.8551571469284327,-1.2759591222499718,0.6418856341919286,-0.003715650014831273,-0.003715650014831726
0.9165024976001589,0.605479310263876,-0.9641673964247316,0.47866954885893237,-0.5357981827187507,-1.713013314046162,0.6418856341919286,0.5738445206968407,0.5738445206968402
-1.6317886651190772,-1.1564247027278773,-0.9641673964247316,-1.3262849677552655,-0.5515616336474949,-0.40185073865759136,0.6418856341919286,-1.1907389527504337,-1.1907389527504342
-0.9670170574531894,0.9463642845416663,-0.9641673964247316,1.3811468071660313,0.1045471185187313,0.9093118367309794,0.6418856341919286,0.9511912162153183,0.9511912162153179
1.3596835693774174,-0.6237763449682872,1.0371642971004211,1.3811468071660313,-0.07657382169293986,0.9093118367309794,0.6418856341919286,-0.6262965875125704,-0.6262965875125709
0.6395143277393723,-0.29548441472928866,1.0371642971004211,0.47866954885893237,0.3970598969499547,0.9093118367309794,0.6418856341919286,-0.2706610604681319,-0.27066106046813243
-1.5763910311469198,0.37618616187438947,1.0371642971004211,-1.3262849677552655,1.0582593468716712,0.035203453138598906,0.6418856341919286,0.43766044334309206,0.4376604433430916
-0.8562217895088748,0.822241756416743,-0.9641673964247316,1.3811468071660313,-0.465936629579307,0.47225764493478917,0.6418856341919286,0.7929280268869292,0.7929280268869285
